group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
knn search,vptree,4096,,,50044600.0,ns,4
knn search,vptree,4096,,,51107000.0,ns,4
knn search,vptree,4096,,,50019500.0,ns,4
knn search,vptree,4096,,,50257600.0,ns,4
knn search,vptree,4096,,,49944700.0,ns,4
knn search,vptree,4096,,,50830200.0,ns,4
knn search,vptree,4096,,,49827100.0,ns,4
knn search,vptree,4096,,,50306400.0,ns,4
knn search,vptree,4096,,,50443100.0,ns,4
knn search,vptree,4096,,,49739700.0,ns,4
knn search,vptree,4096,,,53987500.0,ns,4
knn search,vptree,4096,,,51538600.0,ns,4
knn search,vptree,4096,,,49811900.0,ns,4
knn search,vptree,4096,,,50250700.0,ns,4
knn search,vptree,4096,,,51781100.0,ns,4
knn search,vptree,4096,,,51519000.0,ns,4
knn search,vptree,4096,,,50452800.0,ns,4
knn search,vptree,4096,,,50713100.0,ns,4
knn search,vptree,4096,,,50012000.0,ns,4
knn search,vptree,4096,,,50299900.0,ns,4
knn search,vptree,4096,,,51100100.0,ns,4
knn search,vptree,4096,,,50243900.0,ns,4
knn search,vptree,4096,,,50860500.0,ns,4
knn search,vptree,4096,,,50116800.0,ns,4
knn search,vptree,4096,,,53927700.0,ns,4
knn search,vptree,4096,,,50059600.0,ns,4
knn search,vptree,4096,,,49800500.0,ns,4
knn search,vptree,4096,,,50054900.0,ns,4
knn search,vptree,4096,,,54956900.0,ns,4
knn search,vptree,4096,,,50715800.0,ns,4
knn search,vptree,4096,,,56905200.0,ns,4
knn search,vptree,4096,,,50477300.0,ns,4
knn search,vptree,4096,,,51474900.0,ns,4
knn search,vptree,4096,,,50580000.0,ns,4
knn search,vptree,4096,,,50980900.0,ns,4
knn search,vptree,4096,,,52986400.0,ns,4
knn search,vptree,4096,,,51315400.0,ns,4
knn search,vptree,4096,,,50197600.0,ns,4
knn search,vptree,4096,,,50236200.0,ns,4
knn search,vptree,4096,,,50386200.0,ns,4
knn search,vptree,4096,,,51218200.0,ns,4
knn search,vptree,4096,,,50054700.0,ns,4
knn search,vptree,4096,,,52420000.0,ns,4
knn search,vptree,4096,,,52590300.0,ns,4
knn search,vptree,4096,,,55579000.0,ns,4
knn search,vptree,4096,,,50950500.0,ns,4
knn search,vptree,4096,,,50277500.0,ns,4
knn search,vptree,4096,,,50562900.0,ns,4
knn search,vptree,4096,,,50226300.0,ns,4
knn search,vptree,4096,,,50353300.0,ns,4
knn search,vptree,4096,,,50414900.0,ns,4
knn search,vptree,4096,,,49781600.0,ns,4
knn search,vptree,4096,,,50015300.0,ns,4
knn search,vptree,4096,,,48993200.0,ns,4
knn search,vptree,4096,,,49165000.0,ns,4
knn search,vptree,4096,,,49280000.0,ns,4
knn search,vptree,4096,,,49572000.0,ns,4
knn search,vptree,4096,,,49061400.0,ns,4
knn search,vptree,4096,,,49157200.0,ns,4
knn search,vptree,4096,,,50365000.0,ns,4
knn search,vptree,4096,,,49375900.0,ns,4
knn search,vptree,4096,,,48807000.0,ns,4
knn search,vptree,4096,,,49289700.0,ns,4
knn search,vptree,4096,,,49070400.0,ns,4
knn search,vptree,4096,,,49975500.0,ns,4
knn search,vptree,4096,,,49445400.0,ns,4
knn search,vptree,4096,,,49066500.0,ns,4
knn search,vptree,4096,,,49831700.0,ns,4
knn search,vptree,4096,,,49204000.0,ns,4
knn search,vptree,4096,,,49511800.0,ns,4
knn search,vptree,4096,,,50021500.0,ns,4
knn search,vptree,4096,,,49409500.0,ns,4
knn search,vptree,4096,,,55792400.0,ns,4
knn search,vptree,4096,,,52162100.0,ns,4
knn search,vptree,4096,,,49540000.0,ns,4
knn search,vptree,4096,,,50183400.0,ns,4
knn search,vptree,4096,,,49442100.0,ns,4
knn search,vptree,4096,,,49245700.0,ns,4
knn search,vptree,4096,,,49618600.0,ns,4
knn search,vptree,4096,,,49341900.0,ns,4
knn search,vptree,4096,,,49418900.0,ns,4
knn search,vptree,4096,,,49286600.0,ns,4
knn search,vptree,4096,,,50449500.0,ns,4
knn search,vptree,4096,,,48580300.0,ns,4
knn search,vptree,4096,,,50338800.0,ns,4
knn search,vptree,4096,,,49232600.0,ns,4
knn search,vptree,4096,,,49343300.0,ns,4
knn search,vptree,4096,,,48736800.0,ns,4
knn search,vptree,4096,,,48763300.0,ns,4
knn search,vptree,4096,,,48924100.0,ns,4
knn search,vptree,4096,,,50187700.0,ns,4
knn search,vptree,4096,,,49355100.0,ns,4
knn search,vptree,4096,,,49938700.0,ns,4
knn search,vptree,4096,,,50294300.0,ns,4
knn search,vptree,4096,,,49951400.0,ns,4
knn search,vptree,4096,,,50127700.0,ns,4
knn search,vptree,4096,,,49845600.0,ns,4
knn search,vptree,4096,,,50173900.0,ns,4
knn search,vptree,4096,,,49433600.0,ns,4
knn search,vptree,4096,,,50198200.0,ns,4
